feature_number,Organism,network,activity,xic,log10,ra,asin,log2_change,net_act,combined_ID,binary_ID,ZodiacMF,ZodiacScore,C,H,N,O,P,S,NOSC,dG
12646,Dictyota,4520,recalcitrant,14294051.679917978,6.793024186581119,3.5722466756268325e-4,3.572246925058654e-4,-3.1145662615241236,4520,5'-Deoxyadenosine,2,C9H19N4O5P,1,9,19,4,5,1,0,-0.22222222222222232,66.63333333333333
12647,Dictyota,-1,recalcitrant,1337412.5299375076,6.0948640991098095,3.6105631306901104e-5,3.610563131617578e-5,-2.2550003441924855,-12647,no matches;no matches;no matches;no matches,3,C7H30N21O3,1,NA,NA,NA,NA,NA,NA,NA,NA
12649,Pocillopora verrucosa,1670,recalcitrant,1192548.4476777392,6.013290502487568,2.822658278992389e-5,2.8226582796054746e-5,0.478582583424836,1670,"cis-8,11,14-Eicosatrienoic acid",2,C15H26O2,1,15,26,0,2,0,0,-1.4666666666666668,102.1
12651,Dictyota,767,recalcitrant,1150515.5050430247,5.735598364621133,2.8837313843605498e-5,2.8837313856217405e-5,-1.5175429835163952,767,Euphorbiasteroid,2,C26H34O4,1,26,34,0,4,0,0,-1,88.8
12652,Dictyota,-1,recalcitrant,2267849.395900395,6.327315780133745,6.137240136869107e-5,6.137240141321004e-5,-1.217383493934261,-12652,no matches;no matches;no matches;no matches,3,C13H12O7,1,13,12,0,7,0,0,0.15384615384615374,55.91538461538462
12655,Dictyota,74,recalcitrant,1128185.5251015737,5.81671243064369,2.8563296026449526e-5,2.8563296037127996e-5,-1.5790585240963166,74,"cis-11,14-Eicosadienoic acid",2,C24H47NOP2,1,24,47,1,1,2,0,-2.166666666666667,122.05000000000001
12657,CCA,1497,recalcitrant,0,0,0,0,3.3,1497,Spectral Match to Nonaethylene glycol from NIST14,2,C20H37N5O8,0.998998999,20,37,5,8,0,0,-0.2999999999999998,68.85
12657,Dictyota,1497,recalcitrant,2173639.9094375046,5.838504063921178,5.393275139339541e-5,5.393275148784004e-5,-4.163971066225042,1497,Spectral Match to Nonaethylene glycol from NIST14,2,C20H37N5O8,0.998998999,20,37,5,8,0,0,-0.2999999999999998,68.85
12660,Pocillopora verrucosa,87,depletolite,2371217.626398504,6.356259432795209,5.8623963081968854e-5,5.8623963126979785e-5,-3.733452001840981,87,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C19H52N15O6P3,0.998198198,NA,NA,NA,NA,NA,NA,NA,NA
12663,Dictyota,2922,recalcitrant,1106890.198730476,5.9844564383961085,2.9370120786263632e-5,2.9370120792339535e-5,-2.06387716081896,2922,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,C36H42N4O8,0.486686687,36,42,4,8,0,0,-0.3888888888888893,71.38333333333334
12667,Dictyota,2712,recalcitrant,5812615.024488289,6.404831049310682,1.452913531962856e-4,1.4529135487023956e-4,-0.9414772784285061,2712,"NCGC00385055-01_C26H36O7_4H-Cyclopenta[a]cyclopropa[f]cycloundecen-4-one, 4a,7,8-tris(acetyloxy)-1,1a,4a,5,6,7,7a,8,9,10,11,11a-dodecahydro-1,1,3,6-tetramethyl-9-methylene-, (1aR,2E,4aR,6S,7S,7aR,8R,11aS)-",2,C40H63NO4,1,40,63,1,4,0,0,-1.2999999999999998,97.35
12668,Dictyota,-1,recalcitrant,2084329.1460136932,5.84661363935828,5.1770499105217605e-5,5.177049918761708e-5,-2.556018281930906,-12668,no matches;no matches;no matches;no matches,3,C20H50N10O8P2,1,20,50,10,8,2,0,-0.7000000000000002,80.25
12671,Dictyota,6369,recalcitrant,1340928.1590585911,5.78032715855108,3.354935705195277e-5,3.354935707230224e-5,-4.38125586798315,6369,Ricinoleic acid methyl ester,2,C15H45N12O2,0.523123123,15,45,12,2,0,0,-0.33333333333333304,69.79999999999998
12672,Dictyota,-1,recalcitrant,21448174.61529492,7.016270688282456,5.380840005916568e-4,5.380840815160997e-4,-0.9215389409560769,-12672,Lys-Glu,1,C16H21NO3,0.52032032,16,21,1,3,0,0,-0.75,81.675
12677,Dictyota,1291,depletolite,1679529.538062501,6.215935651615403,4.6368251500302e-5,4.6368251517189116e-5,0.11090341081260535,1291,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Carbohydrates and carbohydrate conjugates,3,C19H37NO5,1,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001
12678,Dictyota,-1,recalcitrant,28583301.86374611,7.031938768741046,7.11573246815412e-4,7.11573454409107e-4,-4.838337748382988,-12678,"2-Amino-2-methyl-1,3-propanediol",2,C15H21NO4,1,15,21,1,4,0,0,-0.666666666666667,79.30000000000001
12696,Dictyota,7,recalcitrant,1561111.445519532,5.907811126983258,3.928013562127433e-5,3.9280135651517095e-5,-6.6,7,Spectral Match to p-tert-Octylphenol hexaglycol ether from NIST14,2,C26H51NO8P2,0.970670671,26,51,1,8,2,0,-1.615384615384615,106.33846153846153
12707,Porites lobata,131,depletolite,4354936.519386715,6.574681955330614,3.671364502518204e-4,3.6713646686844896e-4,-6.083865184237962,131,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12719,Dictyota,256,recalcitrant,1456984.9729082019,6.015765779205312,3.7497026339359225e-5,3.749702635855956e-5,-2.6042480591605646,256,"Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Amino acids, peptides, and analogues",3,C22H47NO10,1,22,47,1,10,0,0,-1.0909090909090908,91.39090909090909
12722,Dictyota,-1,recalcitrant,1264701.6281874985,5.947844532214413,3.249861372376969e-5,3.249861373654291e-5,-3.8701944140235565,-12722,3-Oxopentanoic acid,2,C8H16O5,1,8,16,0,5,0,0,-0.75,81.675
12724,CCA,-1,recalcitrant,7256301.070763653,6.767459328595713,8.092682842616536e-4,8.092685114115269e-4,-1.3752038161648126,-12724,no matches;no matches;no matches;no matches,3,C15H34N2O5P,1,15,34,2,5,1,0,-1.5333333333333332,104
12727,Dictyota,147,recalcitrant,1149206.193345702,5.906473438508137,2.9532268700321424e-5,2.9532268709899642e-5,-2.2663427840513677,147,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C17H36N9O11P,0.988788789,17,36,9,11,1,0,0.47058823529411775,46.88823529411764
12738,CCA,37,depletolite,2544243.7521972973,6.386638463697437,2.6625394460064866e-4,2.662539499966558e-4,-0.3494879038079538,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12738,Dictyota,37,depletolite,2950828.5664335964,6.453945687198351,8.077577045329394e-5,8.0775770546226e-5,-2.5720091386466453,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12738,Pocillopora verrucosa,37,depletolite,11812599.590953093,7.0659325883498365,2.848257150051916e-4,2.8482571901406253e-4,-1.356609388580542,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12738,Porites lobata,37,depletolite,6675182.276781242,6.822690734855168,5.287484960257232e-4,5.287485206839458e-4,-3.325700878288326,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12738,Turf,37,depletolite,4362841.410976594,6.570439674406053,3.0067785170021085e-4,3.006778607855172e-4,-1.4422498087786424,37,"(2S,3S,4S,5R,6R)-6-[[(3S,4R,6aR,6bS,8aS,14bR)-4-(hydroxymethyl)-4,6a,6b,11,11,14b-hexamethyl-8a-[(2S,3R,4S,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]oxycarbonyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-3,4,5-trihydroxyoxane-2-carboxylic acid",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12746,Dictyota,3088,recalcitrant,1310360.3748027293,6.068506659084914,3.497140749453982e-5,3.497140750409079e-5,-1.145630233863622,3088,Organic compounds;Organoheterocyclic compounds;Prenol lipids;Sesquiterpenoids,3,C18H29N2O5,1,18,29,2,5,0,0,-0.7222222222222223,80.88333333333333
12747,Pocillopora verrucosa,814,recalcitrant,18667677.560308516,7.2710792963466275,4.54542817268501e-4,4.5454283310070436e-4,1.570957148829852,814,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C19H30O9,0.993393393,19,30,0,9,0,0,-0.6315789473684212,78.30000000000001
12752,Dictyota,1143,recalcitrant,1369256.3175664064,6.133536976727207,3.9450315053311344e-5,3.945031506538345e-5,-4.425331006066032,1143,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Triterpenoids,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12757,Dictyota,3999,recalcitrant,2166581.6433750046,6.270811423846771,6.561630532990953e-5,6.561630542792662e-5,-0.3424990221255729,3999,Kirenol,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12760,CCA,1180,recalcitrant,1091343.5344413994,5.964341127210212,1.2035548369476287e-4,1.2035548439236198e-4,-1.6860802932147267,1180,Phe Ala Lys,2,C12H32N12O6,0.9995996,12,32,12,6,0,0,1.3333333333333335,22.29999999999999
12781,Dictyota,-1,recalcitrant,1274746.3050214865,6.066019828937128,3.812220017560695e-5,3.812220019210691e-5,-1.162923448560811,-12781,(+)-Aphidicolin,1,C20H28O,1,20,28,0,1,0,0,-1.2999999999999998,97.35
12782,Dictyota,-1,recalcitrant,4843537.354398439,6.206649993784826,1.2027295544972954e-4,1.2027295648640217e-4,-3.43208403457686,-12782,no matches;no matches;no matches;no matches,3,C9H17N2O3,1,9,17,2,3,0,0,-0.5555555555555554,76.13333333333333
12786,Dictyota,-1,recalcitrant,1035645.9664257813,5.911023508734388,2.698467104541916e-5,2.698467105143399e-5,-3.362604790709012,-12786,no matches;no matches;no matches;no matches,3,C13H29NO8P,1,13,29,1,8,1,0,-1.1538461538461542,93.1846153846154
12786,Pocillopora verrucosa,-1,recalcitrant,2129212.402548857,6.321215462068334,5.233057995917025e-5,5.233057998686926e-5,0.8135482954741373,-12786,no matches;no matches;no matches;no matches,3,C13H29NO8P,1,13,29,1,8,1,0,-1.1538461538461542,93.1846153846154
12786,Porites lobata,-1,recalcitrant,1861140.9490820572,6.222355638416619,1.5589448521537033e-4,1.5589448636870075e-4,-1.7017220226374903,-12786,no matches;no matches;no matches;no matches,3,C13H29NO8P,1,13,29,1,8,1,0,-1.1538461538461542,93.1846153846154
12790,Pocillopora verrucosa,-1,recalcitrant,576341.2058847633,5.755543497502342,1.4145565980590097e-5,1.4145565981121903e-5,0.7612117802121361,-12790,no matches;no matches;no matches;no matches,3,C21H42N10O4,0.377577578,21,42,10,4,0,0,-0.1904761904761907,65.72857142857143
12794,Dictyota,2996,recalcitrant,1051304.2183125052,3.1613793046096426,2.5881198941663184e-5,2.588119895322063e-5,-3.179639665687678,2996,15-OxoEDE,2,C14H33N10O7P,0.468368368,14,33,10,7,1,0,0.4285714285714284,48.08571428571429
12803,Porites lobata,-1,recalcitrant,1372089.1635351572,3.2192062441537193,9.802563426824262e-5,9.802563489619647e-5,-2.8722035615381603,-12803,Spectral Match to Decaethylene glycol from NIST14,2,C22H28O4,0.336936937,22,28,0,4,0,0,-0.9090909090909092,86.2090909090909
12805,CCA,-1,recalcitrant,1048758.2373242239,6.012183966906257,1.0753051580400528e-4,1.0753051611542622e-4,0.5769485262562694,-12805,no matches;no matches;no matches;no matches,3,C16H29NO8,1,16,29,1,8,0,0,-0.625,78.1125
12806,Dictyota,513,recalcitrant,1143033.1811562427,5.938461325326021,3.5228453241298926e-5,3.5228453259950645e-5,-1.606902770189031,513,Organic compounds;Organoheterocyclic compounds;Steroids and steroid derivatives;nan,3,C31H39N3O3,0.6,31,39,3,3,0,0,-0.774193548387097,82.36451612903227
12807,Dictyota,-1,recalcitrant,1749886.173134761,6.077196088080536,4.484907661070662e-5,4.48490766455363e-5,-3.6316717189066674,-12807,no matches;no matches;no matches;no matches,3,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA
12807,Pocillopora verrucosa,-1,recalcitrant,561392637.1591989,8.748969676292436,0.013636419457979434,0.013636842519148224,-0.8123285195941162,-12807,no matches;no matches;no matches;no matches,3,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA
12807,Porites lobata,-1,recalcitrant,4051968.352000024,6.606016633940054,3.270898440246261e-4,3.2708985050183576e-4,-0.966790006284486,-12807,no matches;no matches;no matches;no matches,3,C6H28N13O7,1,NA,NA,NA,NA,NA,NA,NA,NA
12810,Pocillopora verrucosa,-1,recalcitrant,287215.6932568371,5.4582090319495276,6.991400138607266e-6,6.991400138664768e-6,1.3212814870233527,-12810,no matches;no matches;no matches;no matches,3,C15H26O7,0.9998999,15,26,0,7,0,0,-0.7999999999999998,83.1
12817,Pocillopora verrucosa,-1,recalcitrant,3969057.4528846974,6.587696856336928,9.542886907043295e-5,9.542886922774078e-5,-2.986066765874808,-12817,no matches;no matches;no matches;no matches,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12817,Porites lobata,-1,recalcitrant,114381.82665039429,4.8886998155383825,8.429227327126073e-6,8.429227327365711e-6,0.9434906236889765,-12817,no matches;no matches;no matches;no matches,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12818,Dictyota,814,recalcitrant,316757.83836913883,5.36390563153545,8.174407321707716e-6,8.17440732189911e-6,1.9458694046165639,814,"[(6E,10Z)-6-formyl-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 3-methylbutanoate",2,C16H29NO8,1,16,29,1,8,0,0,-0.625,78.1125
12818,Pocillopora verrucosa,814,recalcitrant,0,0,0,0,6.6,814,"[(6E,10Z)-6-formyl-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 3-methylbutanoate",2,C16H29NO8,1,16,29,1,8,0,0,-0.625,78.1125
12818,Turf,814,recalcitrant,0,0,0,0,4.949999999999999,814,"[(6E,10Z)-6-formyl-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 3-methylbutanoate",2,C16H29NO8,1,16,29,1,8,0,0,-0.625,78.1125
12827,Pocillopora verrucosa,172,recalcitrant,0,0,0,0,6.6,172,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C18H35N8O6P,0.486186186,18,35,8,6,1,0,-0.22222222222222232,66.63333333333333
12827,Turf,172,recalcitrant,0,0,0,0,4.949999999999999,172,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C18H35N8O6P,0.486186186,18,35,8,6,1,0,-0.22222222222222232,66.63333333333333
12838,CCA,5149,recalcitrant,1433896.877093736,6.150669075985764,1.4594798981503392e-4,1.4594799055855175e-4,0.432037856952192,5149,MianserinHCl,1,C14H21N2O3,0.9998999,14,21,2,3,0,0,-0.6428571428571432,78.62142857142858
12851,CCA,1038,recalcitrant,15962427.641476762,3.752064475431928,0.001202011684714228,0.001202012842520609,-6.6,1038,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C16H28N10O7S2,0.480680681,16,28,10,7,0,2,1.25,24.674999999999997
12851,Pocillopora verrucosa,1038,recalcitrant,30534251.170775242,6.545793964709056,7.836721552885842e-4,7.836724732886086e-4,-6.6,1038,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;nan,3,C16H28N10O7S2,0.480680681,16,28,10,7,0,2,1.25,24.674999999999997
12864,CCA,-1,recalcitrant,1269958.0218280898,6.103771721348593,1.242843720215158e-4,1.2428437238944483e-4,-5.246077895817427,-12864,no matches;no matches;no matches;no matches,3,C24H59N6O4P4,1,NA,NA,NA,NA,NA,NA,NA,NA
12869,Dictyota,-1,depletolite,1007105.2233789344,5.704276072012779,2.5305663688419488e-5,2.5305663696658835e-5,-5.5799326387757455,-12869,Dutasteride,2,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777
12869,Pocillopora verrucosa,-1,depletolite,1287752.3421484642,6.101055884378907,3.100144328576759e-5,3.10014432910501e-5,-4.06034732848186,-12869,Dutasteride,2,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777
12869,Turf,-1,depletolite,1866029.3756191712,6.2348255721407835,1.1952988019128744e-4,1.1952988056390448e-4,-6.6,-12869,Dutasteride,2,C27H48N2O14,0.393793794,27,48,2,14,0,0,-0.5185185185185182,75.07777777777777
12886,Pocillopora verrucosa,149,recalcitrant,3408800.728390689,6.508419221121823,8.149232077549265e-5,8.149232088610936e-5,0.49836037712696796,149,Organic compounds;Organoheterocyclic compounds;Benzene and substituted derivatives;Isoindoles,3,C22H39NO10,1,22,39,1,10,0,0,-0.7272727272727275,81.02727272727273
12894,Dictyota,-1,recalcitrant,4614837.059312513,6.5047930947386,1.1844473271798052e-4,1.1844473334684075e-4,-2.2791117331230852,-12894,Dinor-12-oxophytodienoic Acid,2,C24H26N5O2,1,24,26,5,2,0,0,-0.29166666666666696,68.61250000000001
12924,Dictyota,1235,recalcitrant,7822570.245437498,6.461568402082374,1.9466335735467846e-4,1.9466336162733046e-4,-1.9915609497190658,1235,Organic compounds;Organoheterocyclic compounds;Organooxygen compounds;nan,3,C6H16N6OP,1,6,16,6,1,1,0,-0.16666666666666696,65.05000000000001
12933,CCA,984,recalcitrant,31181634.773568362,7.19225278223565,0.0024428877641343716,0.002442894789092488,0.020775471138395507,984,"Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;Amino acids, peptides, and analogues",3,C13H18N2O5,1,13,18,2,5,0,0,-0.1538461538461542,64.6846153846154
12936,Dictyota,-1,recalcitrant,2100375.8122773515,6.230656650971462,5.496843297458688e-5,5.4968433022421034e-5,-1.5905120360116332,-12936,no matches;no matches;no matches;no matches,3,C24H35NO12,0.549149149,24,35,1,12,0,0,-0.33333333333333304,69.79999999999998
12949,CCA,1099,recalcitrant,3915922.2973827887,6.58753737795792,3.978842761499119e-4,3.9788429105192853e-4,-0.30463119492058816,1099,2-hexyl-5-propyl-resorcinol,2,C22H27O,1,22,27,0,1,0,0,-1.1363636363636367,92.68636363636364
12953,CCA,2550,recalcitrant,4391114.453171875,3.471802401065892,5.306300763317809e-4,5.306301759375625e-4,-0.5103315700151014,2550,Organic compounds;Phenylpropanoids and polyketides;Stilbenes;nan,3,C18H35NO4P,1,18,35,1,4,1,0,-1.6111111111111107,106.21666666666665
12953,Pocillopora verrucosa,2550,recalcitrant,4009058.1130000106,6.165241620197687,1.0256045681588657e-4,1.0256045747025808e-4,-2.9127253082674422,2550,Organic compounds;Phenylpropanoids and polyketides;Stilbenes;nan,3,C18H35NO4P,1,18,35,1,4,1,0,-1.6111111111111107,106.21666666666665
12978,Porites lobata,-1,recalcitrant,10348661.004179683,3.657957088721698,9.160556849334173e-4,9.160561974111733e-4,-4.7793678003174875,-12978,no matches;no matches;no matches;no matches,3,C21H42N6O4,0.929129129,21,42,6,4,0,0,-0.7619047619047619,82.0142857142857
13035,Dictyota,1426,recalcitrant,2546604.890140603,6.405665598641954,7.190724048289097e-5,7.19072405465706e-5,-0.6700931201288679,1426,Organic compounds;Lipids and lipid-like molecules;Prenol lipids;Sesquiterpenoids,3,C21H30O5,1,21,30,0,5,0,0,-0.9523809523809526,87.44285714285715
13040,Porites lobata,131,depletolite,2818607.8260625047,6.4338468950607615,2.1898454856117492e-4,2.1898455045610282e-4,-6.6,131,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C20H28N24OP,1,20,28,24,1,1,0,2.05,1.875
13043,Pocillopora verrucosa,87,depletolite,0,0,0,0,3.3,87,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C8H31N17O8,1,NA,NA,NA,NA,NA,NA,NA,NA
13043,Porites lobata,87,depletolite,1129534.1873280813,6.0528700035194465,9.045409748051911e-5,9.04540976090474e-5,-3.7902756580344636,87,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,C8H31N17O8,1,NA,NA,NA,NA,NA,NA,NA,NA
13045,CCA,2586,depletolite,13280965.449679695,7.123214363536605,0.0012999534440795682,0.0012999538654235566,-1.1441316295926514,2586,ALIZARIN,2,C12H8O3P2,1,12,8,0,3,2,0,-1,88.8
13051,Porites lobata,131,depletolite,1044092.0116660146,5.949799743070542,8.815698684558997e-5,8.815698708112257e-5,-6.6,131,Organic compounds;Organoheterocyclic compounds;Carboxylic acids and derivatives;nan,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
