DayNight,feature_number,CCA_log2,Dictyota_log2,Pocillopora verrucosa_log2,Porites lobata_log2,Turf_log2,Water control_log2,Organism,greater,lesser,FDR_greater,FDR_lesser,activity,CCA_xic,Dictyota_xic,Pocillopora verrucosa_xic,Porites lobata_xic,Turf_xic,Water control_xic,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,ZodiacMF,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,simplified_makeup,inchi,inchi_key
Day,14409,-6.5817009330820975,-1.3121940312375122,-3.926310313851381,-5.0301014390618795,-6.382227114740247,-0.4598777643631839,CCA,0.9999999999968776,3.1223099376381644e-12,0.9999999999998594,1.7330751479626434e-10,depletolite,95783.2134863301,139731.23455078085,1242783.8874238175,1728787.9957988365,83414.54797265379,41684.95140624896,6163,"Dodeca-2(E),4(E)-dienoic acid",2,Amines,0.94,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C21H39NO5,Good,21,39,1,5,0,0,-1.2380952380952381,95.58571428571429,2,"InChI=1S/C12H20O2/c1-2-3-4-5-6-7-8-9-10-11-12(13)14/h8-11H,2-7H2,1H3,(H,13,14)/b9-8+,11-10+",CHON,"InChI=1S/C21H39NO5/c1-4-5-6-13-19(27-17(3)23)14-9-12-18(21(22)26)11-8-7-10-16(2)15-20(24)25/h16,18-19H,4-15H2,1-3H3,(H2,22,26)(H,24,25)",DWNORVZBGIAQRB-UHFFFAOYSA-N
Day,14416,-5.775141249835851,-6.758193687279929,0,-10.28570942293756,0,0,CCA,0.9999999999770561,2.2943828642915168e-11,0.9999999999998594,6.889015485803141e-10,depletolite,54763.4431015628,108247.78448437425,1000,1248265.7744687353,1000,1000,695,Vincristine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N/A,uncharacterized,NA,NA
Day,14442,-8.193928341741362,7.477191919749465,0,-8.140496406851934,0,4.008361691899176,CCA,0.9999999999908724,9.127519314530845e-12,0.9999999999998594,4.3741412319862506e-10,depletolite,292831.78390625323,1000,1000,282184.78795312636,1000,1000,17,N-3-Hydroxyoctanoyl-L-homoserine lactone,2,Imidazoles,0.88,CHEMONTID:0000078,4,CHEMONTID:0000436,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000078,Organic compounds,Organoheterocyclic compounds,Azoles,Imidazoles,NA,NA,NA,NA,C8H21N4O2P2,Good,8,21,4,2,2,0,-1.875,113.7375,2,"InChI=1S/C12H21NO4/c1-2-3-4-5-9(14)8-11(15)13-10-6-7-17-12(10)16/h9-10,14H,2-8H2,1H3,(H,13,15)/t9?,10-/m0/s1",CHONP,NA,NA
Day,1454,-1.1716816288305447,-1.7425609686008463,-1.7948711749664812,-1.9430600065588708,-1.87825234774725,-2.771772316126744,CCA,0.9963453915777776,0.003654608422222386,0.9999999999998594,0.04846066835624473,depletolite,868506.5161645545,2303175.4591054013,479564.53171484696,688543.0708437605,604764.1957734431,1168547.9000664032,466,Dialkyl ethers,N/A,Dialkyl ethers,0.98,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C31H65NO11,Good,31,65,1,11,0,0,-1.290322580645161,97.07419354838709,3,N/A,CHON,NA,NA
Day,14591,-1.6922237751149465,-2.1311797111739157,-1.2491376294105705,-0.368365421894293,0.9700879371340859,0.549572388219716,CCA,0.9962572742339852,0.0037427257660147344,0.9999999999998594,0.049352677637674765,depletolite,11479000.464656252,6449955.085322291,4812409.675246103,2726912.3679374787,2452271.6558672003,1489170.8152480521,2193,Spectral Match to Decaethylene glycol from NIST14,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,N/A,uncharacterized,NA,NA
Day,14604,-1.613268402864436,-0.438955511975425,4.639356467182877,5.198207314990998,0.9582955156329805,5.405449149874485,CCA,0.9998385767566647,1.6142324333530162e-4,0.9999999999998594,0.0036687162703317746,depletolite,282393.16538281745,176449.24742577813,1000,1000,38980.55192871022,1000,3746,Lipids and lipid-like molecules#Phenylpropanoids and polyketides#Organoheterocyclic compounds,3,Carbonyl compounds,0.88,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C13H23NO5P,Good,13,23,1,5,1,0,-1.1538461538461542,93.1846153846154,3,N/A,CHONP,NA,NA
Day,14615,-8.008722709530568,-7.52216412665198,-10.84629073474052,-8.254826228829376,-8.803544111467707,-8.552115545234841,CCA,0.9999999999981812,1.8187226162242065e-12,0.9999999999998594,1.5073322384138045e-10,depletolite,257552.49566796634,183821.80846094136,34602958.310342565,305457.15599219187,446818.1907617184,375355.95083984063,17,N-Oleoyltaurine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C18H37NO2P2,Good,18,37,1,2,2,0,-2.2222222222222223,123.63333333333333,2,"InChI=1S/C20H39NO4S/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-20(22)21-18-19-26(23,24)25/h9-10H,2-8,11-19H2,1H3,(H,21,22)(H,23,24,25)/b10-9-",CHONP,NA,NA
Day,1469,-2.8318089341174386,-4.305238067970416,-2.7201794318763426,-1.9622789524771218,-0.8079520692498062,-1.9178849340860946,CCA,0.9995941348084505,4.0586519154945294e-4,0.9999999999998594,0.008429002035955292,depletolite,1350070.7730366047,7599580.325039018,2294220.3179823672,674997.9464258126,335532.3821289113,532140.1587187661,4412,Dialkyl ethers,N/A,Dialkyl ethers,0.92,CHEMONTID:0001167,5,CHEMONTID:0000254,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000254;CHEMONTID:0001167,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Ethers,Dialkyl ethers,NA,NA,NA,C26H55NO8,Good,26,55,1,8,0,0,-1.384615384615385,99.76153846153846,3,N/A,CHON,"InChI=1S/C26H55NO8/c1-2-3-4-5-6-7-8-9-10-27(11-15-30-19-23-34-25-21-32-17-13-28)12-16-31-20-24-35-26-22-33-18-14-29/h28-29H,2-26H2,1H3",QUDVHVSFAIHSHY-UHFFFAOYSA-N
Day,14690,-0.21953969422333144,3.2045869730678174,-0.02162852290915548,-0.7911666208656564,-0.02738990183762382,-0.668319485886058,CCA,0.9994484397028619,5.515602971381116e-4,0.9999999999998594,0.010991075346249242,depletolite,3001355.5365625103,3656369.5052734325,2701331.968218758,3648968.8933906304,2879305.4470468825,2900946.0238046846,17,"N-(1,1-Dimethyl-2-hydroxyethyl)-3-amino-2-hydroxypropanesulfonic acid",2,Carboxylic acid derivatives,0.99,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C18H25NO6,Low probability,18,25,1,6,0,0,-0.5555555555555554,76.13333333333333,2,"InChI=1S/C7H17NO5S/c1-7(2,5-9)8-3-6(10)4-14(11,12)13/h6,8-10H,3-5H2,1-2H3,(H,11,12,13)",uncharacterized,"InChI=1S/C18H25NO6/c1-4-24-15(22)18(16(23)25-5-2)8-6-7-17(14(19)21)11(3)9-12(20)10-13(17)18/h9,13H,4-8,10H2,1-3H3,(H2,19,21)",ZPYYNZUIHDEGEB-UHFFFAOYSA-N
Day,14702,-6.6996224917288,-2.2109030451094807,0,6.039221141919445,6.103498741237062,5.287819704133534,CCA,0.9999999999844233,1.5576688898493618e-11,0.9999999999998594,6.135073203978017e-10,depletolite,103941.1050312531,346803.1559375111,1000,1000,1000,1000,99,Spectral Match to 1-Arachidoyl-2-hydroxy-sn-glycero-3-phosphocholine from NIST14,2,Dialkyl phosphates,1,CHEMONTID:0003459,6,CHEMONTID:0003457,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457;CHEMONTID:0003459,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,Dialkyl phosphates,NA,NA,C30H50NO7P,Good,30,50,1,7,1,0,-1.2666666666666666,96.4,2,N/A,CHONP,"InChI=1S/C30H50NO7P/c1-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-21-22-23-24-30(33)36-27-29(32)28-38-39(34,35)37-26-25-31(2,3)4/h6-7,9-10,12-13,15-16,18-19,21-22,29,32H,5,8,11,14,17,20,23-28H2,1-4H3/p+1",LSOWKZULVQWMLY-UHFFFAOYSA-O
Day,14714,-8.137064075261573,0,-2.7958686034469404,0,0,0,CCA,0.9999999999983077,1.6923375659959052e-12,0.9999999999998594,1.503936035151875e-10,depletolite,281514.2370039061,1000,154948.2839257841,1000,1000,1000,-1,Alkyl phosphates,N/A,Alkyl phosphates,0.94,CHEMONTID:0003457,5,CHEMONTID:0000408,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,NA,NA,NA,C20H40NO8P,Good,20,40,1,8,1,0,-1.2999999999999998,97.35,3,N/A,CHONP,"InChI=1S/C20H40NO8P/c1-6-8-10-12-17(22)20(25,18(23)13-11-9-7-2)19(24)16-29-30(26,27)28-15-14-21(3,4)5/h19,24-25H,6-16H2,1-5H3",JCZRHJMDGSHIJV-UHFFFAOYSA-N
Day,14854,-7.362037146128536,-0.8550120098465619,0.7354475682946225,-4.10936698280678,-0.40189630561729056,-0.9617771701839773,CCA,0.9999999999977511,2.24893180854593e-12,0.9999999999998594,1.5253963529781687e-10,depletolite,164510.64691796977,1615359.296460958,175244.11440820651,234145.70640429237,162363.37792187586,31710.291453124315,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.94,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C19H37NO5,Good,19,37,1,5,0,0,-1.2631578947368425,96.30000000000001,3,N/A,CHON,"InChI=1S/C19H37NO5/c1-5-6-7-8-9-10-11-12-16(21)13-19(24)25-17(14-18(22)23)15-20(2,3)4/h16-17,21H,5-15H2,1-4H3",ULWDPUHFMOBGFJ-UHFFFAOYSA-N
Day,14865,-3.777717673735636,-0.0626801370817792,-0.9841091139071575,-0.6528201364207571,-0.1500925592230447,-2.0405039836297227,CCA,0.9976395969069733,0.002360403093026583,0.9999999999998594,0.035019692182872486,depletolite,124613790.54510151,6747531.483906346,12188132.970687497,10671431.480874948,11201488.928046886,9942292.608187445,346,"Benzamide, N-(5Z,8Z,11Z,14Z)-5,8,11,14-eicosatetraen-1-yl-4-hydroxy-",1,Monoalkylamines,0.96,CHEMONTID:0000469,6,CHEMONTID:0002450,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450;CHEMONTID:0000469,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,Monoalkylamines,NA,NA,C20H35N,Good,20,35,1,0,0,0,-1.5999999999999996,105.89999999999998,1,"InChI=1S/C27H39NO2/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-24-28-27(30)25-20-22-26(29)23-21-25/h6-7,9-10,12-13,15-16,20-23,29H,2-5,8,11,14,17-19,24H2,1H3,(H,28,30)/b7-6-,10-9-,13-12-,16-15-",CHN,"InChI=1S/C20H35N/c1-14(2)15-6-8-17-16(12-15)7-9-18-19(3,13-21)10-5-11-20(17,18)4/h7,14-15,17-18H,5-6,8-13,21H2,1-4H3",QJRXRQPHKBFMBL-UHFFFAOYSA-N
Day,14878,-8.161015696192175,-9.238942653697924,-10.078729424984523,-8.828748906183815,0,-6.908437866137148,CCA,0.9999999999983558,1.644203086906277e-12,0.9999999999998594,1.502996197087392e-10,depletolite,286226.94791406847,604225.2457031279,1081433.6402890924,454692.97555858205,1000,120128.76738281615,2918,Triazoles,N/A,Triazoles,0.96,CHEMONTID:0000099,4,CHEMONTID:0000436,CHEMONTID:0000000;CHEMONTID:0000002;CHEMONTID:0000436;CHEMONTID:0000099,Organic compounds,Organoheterocyclic compounds,Azoles,Triazoles,NA,NA,NA,NA,C17H44N6O2P,Good,17,44,6,2,1,0,-1.5882352941176467,105.56470588235294,3,N/A,CHONP,NA,NA
Day,14919,-6.864957570023966,0.5176220182394182,6.393061809145,-0.7395296786154355,0.389595903254043,-4.846494753346557,CCA,0.9999999999971508,2.84915071428724e-12,0.9999999999998594,1.658530404598651e-10,depletolite,116562.31052636846,210860.56501367158,1000,498567.8077246129,147613.45609179797,28770.02866406234,1060,3-Methoxytyramine,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C12H19NO5,Good,12,19,1,5,0,0,-0.5,74.55,2,"InChI=1S/C9H13NO2/c1-12-9-6-7(4-5-10)2-3-8(9)11/h2-3,6,11H,4-5,10H2,1H3",CHON,"InChI=1S/C12H19NO5/c1-16-10-3-8(5-13)4-11(17-2)12(10)18-7-9(15)6-14/h3-4,9,14-15H,5-7,13H2,1-2H3",BDRYRESJRGNIDA-UHFFFAOYSA-N
Day,14932,-6.798968128178318,-7.935590084094973,-8.868261076404032,-7.9740282908681825,-8.101181572206388,-7.853665052205758,CCA,0.9999999999970609,2.9391084481395047e-12,0.9999999999998594,1.6773124401820125e-10,depletolite,111350.80117285257,244822.11677734932,467318.0904082114,251432.66686718282,274598.8117109353,231306.98970507595,200,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,NA,NA
Day,14949,-7.782129131480536,6.186603400034398,0,0,5.835838205873636,0,CCA,0.9999999999895228,1.0477123427958193e-11,0.9999999999998594,4.848292243100103e-10,depletolite,220117.36166796729,1000,1000,1000,1000,1000,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.86,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C22H43N7O7,Good,22,43,7,7,0,0,-0.3636363636363633,70.66363636363636,3,N/A,CHON,"InChI=1S/C22H43N7O7/c23-10-4-1-7-14(26)19(32)27-15(8-2-5-11-24)20(33)29-17(13-18(30)31)21(34)28-16(22(35)36)9-3-6-12-25/h14-17H,1-13,23-26H2,(H,27,32)(H,28,34)(H,29,33)(H,30,31)(H,35,36)",XCFVMADKDKMCRF-UHFFFAOYSA-N
Day,15015,-7.247620623403518,0,0,0,8.533481475923802,0,CCA,0.9999999999873412,1.2658711982950805e-11,0.9999999999998594,5.510897559678947e-10,depletolite,151967.67000390546,1000,1000,1000,1000,1000,1425,Alcohols and polyols,N/A,Alcohols and polyols,0.8,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C20H43NO5,Good,20,43,1,5,0,0,-1.5,103.05,3,N/A,CHON,"InChI=1S/C20H43NO5/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-19-22-24-26-25-23-20-18-21/h2-21H2,1H3",BBUXVUDPBWNADW-UHFFFAOYSA-N
Day,15025,-5.9143676994538845,6.508524740306619,-3.209855688329273,-0.8253247884904541,7.2580427810417,1.2820367387066718,CCA,0.9999999999784299,2.1570150567469254e-11,0.9999999999998594,6.796563138425425e-10,depletolite,60311.77122265576,1000,333253.7495625069,82425.9282031283,1000,47517.99541406211,-1,"[(6E,10Z)-6-formyl-10-(hydroxymethyl)-3-methylidene-2-oxo-3a,4,5,8,9,11a-hexahydrocyclodeca[b]furan-4-yl] 3-methylbutanoate",2,Primary amines,0.93,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,C11H41N24O2,Bad quality,11,41,24,2,0,0,3.1818181818181817,-30.381818181818176,2,"InChI=1S/C20H26O6/c1-12(2)7-18(23)25-16-8-14(10-21)5-4-6-15(11-22)9-17-19(16)13(3)20(24)26-17/h5,9-10,12,16-17,19,22H,3-4,6-8,11H2,1-2H3/b14-5+,15-9-",uncharacterized,NA,NA
Day,15034,-1.8592325297235512,-2.3287782922850577,-1.656814674310684,-1.8800583762684788,-1.1599948935729234,-3.1988187006565583,CCA,0.9990140595322134,9.859404677866205e-4,0.9999999999998594,0.01772717339325411,depletolite,8163918.724959017,5514704.942500018,5381887.083359422,9420616.995906271,7922749.7982969135,5507489.812781302,280,Bisphenol C,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C13H27OP2,Good,13,27,0,1,2,0,-2.6923076923076925,137.03076923076924,2,"InChI=1S/C17H20O2/c1-11-9-13(5-7-15(11)18)17(3,4)14-6-8-16(19)12(2)10-14/h5-10,18-19H,1-4H3",CHOP,NA,NA
Day,15066,-8.032865058327197,-0.7161159543320524,-1.4145214091280656,-0.8891278490872141,-2.701206652179463,-3.656843032363924,CCA,0.9999999999982838,1.716247999171997e-12,0.9999999999998594,1.503936035151875e-10,depletolite,261898.69455859959,485604.285042975,151111.21693945685,236672.68922655992,969045.6459599677,166578.20325390302,-1,Amines,N/A,Amines,0.98,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,C19H35NO4,Good,19,35,1,4,0,0,-1.2631578947368425,96.30000000000001,3,N/A,CHON,"InChI=1S/C19H35NO4/c1-13(8-6-10-18(21)22)7-5-9-14(2)19(23)24-17-11-15(3)20-16(4)12-17/h13-17,20H,5-12H2,1-4H3,(H,21,22)",UQIBGDLYRDTNPW-UHFFFAOYSA-N
Day,15087,-6.059774941725471,0.5069450153468368,-2.9329977347217073,-5.186749644182359,0.39077145836112837,-0.29422548199358334,CCA,0.9999999999797489,2.0251135579521943e-11,0.9999999999998594,6.648423114250249e-10,depletolite,66707.40162695295,77326.69947265644,772712.0083554705,1389671.1869960995,76581.67927929707,123309.45288476597,131,Lipids and lipid-like molecules#Organic oxygen compounds#Phenylpropanoids and polyketides,3,Alpha amino acids and derivatives,1,CHEMONTID:0000060,6,CHEMONTID:0000347,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000013;CHEMONTID:0000347;CHEMONTID:0000060,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",Amino acids and derivatives,Alpha amino acids and derivatives,NA,NA,C24H36N4O12,Good,24,36,4,12,0,0,0,60.3,3,N/A,CHON,"InChI=1S/C24H36N4O12/c25-18(16-21(34)28-8-5-24(37)40-14-11-31)17(15-20(33)27-7-4-23(36)39-13-10-30)1-2-19(32)26-6-3-22(35)38-12-9-29/h9-11,17-18H,1-8,12-16,25H2,(H,26,32)(H,27,33)(H,28,34)",BGCZXFYWLZIBCZ-UHFFFAOYSA-N
Day,1517,-4.479153288755506,-2.856419242457706,-2.023847229051244,-2.4143708898707286,-4.001695710851266,-4.705734689950474,CCA,0.9998989642567577,1.0103574324227533e-4,0.9999999999998594,0.002376005875478203,depletolite,31487243.11052942,16382294.985324157,44607962.48810335,21135061.345923804,66364774.92260747,55168589.54902339,87,"1,4-Anhydroerythritol",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C8H28N8O7P,Low probability,8,28,8,7,1,0,0.625,42.4875,2,"InChI=1S/C4H8O3/c5-3-1-7-2-4(3)6/h3-6H,1-2H2/t3-,4+",uncharacterized,NA,NA
Day,15177,-6.833172546903367,6.323180128795849,1.8402414647824534,0,5.70328408025502,0,CCA,0.9999999999852114,1.478858874041925e-11,0.9999999999998594,6.001090783472906e-10,depletolite,114022.32757812516,1000,117794.89624999004,1000,1000,1000,149,Lipids and lipid-like molecules,3,Carboxylic acid derivatives,0.87,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C19H43N5O7,Low probability,19,43,5,7,0,0,-0.7368421052631575,81.29999999999998,3,N/A,uncharacterized,NA,NA
Day,15182,-6.3622891467194265,6.317569758338746,5.465739969508409,5.191764133880358,0,6.238717633153262,CCA,0.9999999999821647,1.7835314364281662e-11,0.9999999999998594,6.399674513077567e-10,depletolite,82269.6925390632,1000,1000,1000,1000,1000,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C31H48O10,Bad quality,31,48,0,10,0,0,-0.903225806451613,86.04193548387097,3,N/A,uncharacterized,NA,NA
Day,15198,-7.764577413227966,0,-5.246200524266411,-5.4854592091943415,-5.948910006633193,0,CCA,0.9999999999981086,1.8913587910631304e-12,0.9999999999998594,1.509601129550997e-10,depletolite,217455.6544638662,1000,3203756.555117181,1859375.1669062437,61773.23614062502,1000,141,3-Iodo-L-tyrosine,1,Aralkylamines,0.97,CHEMONTID:0003899,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0003899,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Aralkylamines,NA,NA,NA,C8H11N2O3P4,Good,NA,NA,NA,NA,NA,NA,NA,NA,1,"InChI=1S/C9H10INO3/c10-6-3-5(1-2-8(6)12)4-7(11)9(13)14/h1-3,7,12H,4,11H2,(H,13,14)",uncharacterized,NA,NA
Day,15206,-6.222203229393341,7.0030268012010986,1.3008738695456967,3.560055638517166,-0.2311507169736009,1.1818510396447808,CCA,0.9999999999810971,1.8902880675001503e-11,0.9999999999998594,6.509433952176245e-10,depletolite,74656.87568163959,1000,168821.6971718751,77608.98101562544,247646.97870116518,122684.47715820264,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,C29H52N4O12,Bad quality,29,52,4,12,0,0,-0.5517241379310347,76.02413793103449,3,N/A,uncharacterized,NA,NA
Day,15286,-6.071310578713395,0,6.206612754607184,-0.9927034338067764,0,0,CCA,0.9999999999798488,2.0151191772865774e-11,0.9999999999998594,6.640690769951994e-10,depletolite,67242.92509766063,1000,1000,329365.7971250011,1000,1000,1876,Glucocerebrosides,2,Alcohols and polyols,1,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C34H65NO3,Bad quality,34,65,1,3,0,0,-1.6470588235294121,107.24117647058824,2,N/A,uncharacterized,"InChI=1S/C34H65NO3/c1-3-5-7-9-11-13-15-17-19-21-23-25-27-29-33(37)32(31-36)35-34(38)30-28-26-24-22-20-18-16-14-12-10-8-6-4-2/h14,16,27,29,32-33,36-37H,3-13,15,17-26,28,30-31H2,1-2H3,(H,35,38)",ZXPULTKTJOBQPE-UHFFFAOYSA-N
Day,15453,-0.7035946507325977,-1.731385665318502,-1.363612599233588,-0.6485111518493213,-0.8601997879113863,-0.37224915966287864,CCA,0.9977688364463762,0.0022311635536237996,0.9999999999998594,0.033602259270114405,depletolite,97190.7945156259,325904.0147851546,58471.70520410105,45158.20001855328,71315.91452343861,57476.311761230805,-1,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.99,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,C24H39NO4,Low probability,24,39,1,4,0,0,-1.166666666666667,93.55000000000001,3,N/A,uncharacterized,"InChI=1S/C24H39NO4/c1-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-20-23(25(27)28)21-22-24(26)29-2/h7-8,10-11,13-14,16-17,23H,3-6,9,12,15,18-22H2,1-2H3",PBQTUYWEWGQBCI-UHFFFAOYSA-N
Day,1546,-2.6245519952130403,-2.58784442514076,-2.350912175359146,-1.9113633847200244,-1.856331457562942,-2.90558809752278,CCA,0.9996917641297811,3.0823587021880844e-4,0.9999999999998594,0.006615351697526197,depletolite,757996.5419794882,1514575.8771874772,780451.9180312692,433456.93137304613,484852.7020439502,641665.3661679596,3374,Lipids and lipid-like molecules,3,Alcohols and polyols,0.99,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,C28H59NO9,Good,28,59,1,9,0,0,-1.3571428571428568,98.97857142857141,3,N/A,CHON,NA,NA
Day,15484,-5.980206205399831,-6.690112576849354,5.184943606781143,-5.951744055683333,6.596374498924767,0,CCA,0.999999999979041,2.0959017312537544e-11,0.9999999999998594,6.732708527608951e-10,depletolite,63127.9153593757,103258.20234374763,1000,61894.70356250166,1000,1000,2909,N-3-Hydroxydecanoyl-L-homoserine lactone,2,Carbonyl compounds,0.98,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,C14H25NO3,Good,14,25,1,3,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C14H25NO4/c1-2-3-4-5-6-7-11(16)10-13(17)15-12-8-9-19-14(12)18/h11-12,16H,2-10H2,1H3,(H,15,17)/t11?,12-/m0/s1",CHON,"InChI=1S/C14H25NO3/c1-15(11-14(17)18-2)13(16)10-6-9-12-7-4-3-5-8-12/h12H,3-11H2,1-2H3",FUWVMQKCAWEMFB-UHFFFAOYSA-N
