feature_number,network,combined_ID,binary_ID,canopus_annotation,canopus_probability,chemontid,level.x,SUBCLASS,CHEMONT_STRING,level 1,level 2,level 3,level 4,level 5,level 6,level 7,level 8,characterization scores,C,H,N,O,P,S,NOSC,dG,inchi_binary,inchi_combined,chemical composition,DayNight,CCA,Dictyota,Pocillopora verrucosa,Porites lobata,Turf,number_exudate_organisms,Organism,lability,Experiment,Replicate,Timepoint,ra,color,inchi_key,inchi_string,inchi_1,inchi_2,inchi_3,inchi_4,inchi_5,inchi_6,inchi_7,inchi_8,level.y,classification
16278,343,O-Arachidonoylglycidol,2,Dialkyl phosphates,1,CHEMONTID:0003459,6,CHEMONTID:0003457,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000402;CHEMONTID:0000408;CHEMONTID:0003457;CHEMONTID:0003459,Organic compounds,Organic acids and derivatives,Organic phosphoric acids and derivatives,Phosphate esters,Alkyl phosphates,Dialkyl phosphates,NA,NA,Good,25,44,1,7,1,0,-1.2800000000000002,96.78,2,"InChI=1S/C23H36O3/c1-2-3-4-5-6-7-8-9-10-11-12-13-14-15-16-17-18-19-23(24)26-21-22-20-25-22/h6-7,9-10,12-13,15-16,22H,2-5,8,11,14,17-21H2,1H3/b7-6-,10-9-,13-12-,16-15-",CHONP,Night,NA,NA,NA,0.011816290698073236,NA,1,Porites lobata,labile,dorcierr,2,Exudate,4.2423073027081456e-5,#D1C74C,ACYNJBAUKQMZDF-DOFZRALJSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acid esters;Glycidol esters;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acid esters,Glycidol esters,"NA","NA","NA",5,Glycidol esters
16912,4779,Undecanedioic acid,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,14,23,1,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",CHON,Night,NA,0.0013630557609754573,NA,NA,NA,1,Dictyota,labile,dorcierr,1,Exudate,1.4616537558479723e-4,#3B9AB2,LWBHHRRTOZQPDM-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Medium-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"NA","NA","NA",5,Medium-chain fatty acids
16912,4779,Undecanedioic acid,2,Carbonyl compounds,0.99,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,14,23,1,4,0,0,-0.8571428571428568,84.72857142857141,2,"InChI=1S/C11H20O4/c12-10(13)8-6-4-2-1-3-5-7-9-11(14)15/h1-9H2,(H,12,13)(H,14,15)",CHON,Night,NA,0.0013630557609754573,NA,NA,NA,1,Dictyota,labile,dorcierr,2,Exudate,1.4593269435906055e-4,#3B9AB2,LWBHHRRTOZQPDM-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Medium-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Medium-chain fatty acids,"NA","NA","NA",5,Medium-chain fatty acids
17054,-1,Primary amines,N/A,Primary amines,0.99,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,NA,0.009819814889734605,NA,1,Porites lobata,labile,dorcierr,1,Exudate,1.9357029080452154e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17054,-1,Primary amines,N/A,Primary amines,0.99,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,NA,0.009819814889734605,NA,1,Porites lobata,labile,dorcierr,2,Exudate,1.24807257709737e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17083,21,3-Hydroxyoleylcarnitine,2,Amines,0.91,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Good,20,37,1,5,0,0,-1.2000000000000002,94.5,2,N/A,CHON,Night,NA,NA,NA,0.021538408088337516,NA,1,Porites lobata,labile,dorcierr,1,Exudate,2.4539140637597305e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17083,21,3-Hydroxyoleylcarnitine,2,Amines,0.91,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Good,20,37,1,5,0,0,-1.2000000000000002,94.5,2,N/A,CHON,Night,NA,NA,NA,0.021538408088337516,NA,1,Porites lobata,labile,dorcierr,2,Exudate,3.322529592741647e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17171,434,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,14,28,0,8,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHO,Night,NA,NA,0.01386774476844594,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,3.3967604649464543e-6,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17171,434,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,14,28,0,8,0,0,-0.8571428571428568,84.72857142857141,3,N/A,CHO,Night,NA,NA,0.01386774476844594,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,4.919306771214127e-6,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17246,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,23,41,3,8,0,0,-0.6956521739130439,80.12608695652175,3,N/A,uncharacterized,Night,NA,NA,NA,0,NA,1,Porites lobata,labile,dorcierr,1,Exudate,0.0012663807770669794,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17246,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,23,41,3,8,0,0,-0.6956521739130439,80.12608695652175,3,N/A,uncharacterized,Night,NA,NA,NA,0,NA,1,Porites lobata,labile,dorcierr,2,Exudate,0.0011182080503981708,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17257,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,22,34,0,12,0,0,-0.45454545454545414,73.25454545454544,3,N/A,uncharacterized,Night,NA,NA,NA,1.2617120912204504e-5,NA,1,Porites lobata,labile,dorcierr,1,Exudate,5.494547600006574e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17257,3623,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,22,34,0,12,0,0,-0.45454545454545414,73.25454545454544,3,N/A,uncharacterized,Night,NA,NA,NA,1.2617120912204504e-5,NA,1,Porites lobata,labile,dorcierr,2,Exudate,4.6100982328528615e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17283,148,Tetraethyl dithiopyrophosphate,2,Dicarboxylic acids and derivatives,0.9,CHEMONTID:0000346,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000346,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,Good,9,12,0,4,0,0,-0.44444444444444464,72.96666666666667,2,"InChI=1S/C8H20O5P2S2/c1-5-9-14(16,10-6-2)13-15(17,11-7-3)12-8-4/h5-8H2,1-4H3",CHO,Night,NA,NA,1.507264203185875e-11,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,4.905475528333538e-4,darkblue,XIUROWKZWPIAIB-UHFFFAOYSA-N,Organic compounds;Organic acids and derivatives;Organic thiophosphoric acids and derivatives;Thiophosphoric acid esters;Thiophosphoric acid esters;NA;NA;NA,Organic compounds,Organic acids and derivatives,Organic thiophosphoric acids and derivatives,Thiophosphoric acid esters,Thiophosphoric acid esters,"NA","NA","NA",5,Thiophosphoric acid esters
17283,148,Tetraethyl dithiopyrophosphate,2,Dicarboxylic acids and derivatives,0.9,CHEMONTID:0000346,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0000346,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,NA,NA,NA,NA,Good,9,12,0,4,0,0,-0.44444444444444464,72.96666666666667,2,"InChI=1S/C8H20O5P2S2/c1-5-9-14(16,10-6-2)13-15(17,11-7-3)12-8-4/h5-8H2,1-4H3",CHO,Night,NA,NA,1.507264203185875e-11,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,5.189960735363635e-4,darkblue,XIUROWKZWPIAIB-UHFFFAOYSA-N,Organic compounds;Organic acids and derivatives;Organic thiophosphoric acids and derivatives;Thiophosphoric acid esters;Thiophosphoric acid esters;NA;NA;NA,Organic compounds,Organic acids and derivatives,Organic thiophosphoric acids and derivatives,Thiophosphoric acid esters,Thiophosphoric acid esters,"NA","NA","NA",5,Thiophosphoric acid esters
17302,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,13,24,2,2,0,0,-1.0769230769230766,90.99230769230769,3,N/A,CHON,Night,NA,NA,3.0414314127998865e-8,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,1.9551590357902913e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17302,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Good,13,24,2,2,0,0,-1.0769230769230766,90.99230769230769,3,N/A,CHON,Night,NA,NA,3.0414314127998865e-8,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,1.7351318931601405e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17304,-1,Glycosylamines,N/A,Glycosylamines,0.91,CHEMONTID:0002203,6,CHEMONTID:0002105,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000011;CHEMONTID:0002105;CHEMONTID:0002203,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Glycosylamines,NA,NA,Good,19,32,16,6,1,0,1.210526315789474,25.79999999999999,3,N/A,CHONP,Night,NA,NA,NA,4.113182612202609e-5,NA,1,Porites lobata,labile,dorcierr,1,Exudate,1.4153273166051151e-4,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17304,-1,Glycosylamines,N/A,Glycosylamines,0.91,CHEMONTID:0002203,6,CHEMONTID:0002105,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000011;CHEMONTID:0002105;CHEMONTID:0002203,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,Glycosyl compounds,Glycosylamines,NA,NA,Good,19,32,16,6,1,0,1.210526315789474,25.79999999999999,3,N/A,CHONP,Night,NA,NA,NA,4.113182612202609e-5,NA,1,Porites lobata,labile,dorcierr,2,Exudate,8.718488565709586e-5,#D1C74C,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17427,891,Alcohols and polyols,N/A,Alcohols and polyols,0.94,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Good,14,27,1,7,0,0,-0.7142857142857144,80.65714285714286,3,N/A,CHON,Night,NA,NA,NA,0.010069136305718701,NA,1,Porites lobata,labile,dorcierr,1,Exudate,7.391634004144987e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17427,891,Alcohols and polyols,N/A,Alcohols and polyols,0.94,CHEMONTID:0000129,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0000129,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Alcohols and polyols,NA,NA,NA,NA,Good,14,27,1,7,0,0,-0.7142857142857144,80.65714285714286,3,N/A,CHON,Night,NA,NA,NA,0.010069136305718701,NA,1,Porites lobata,labile,dorcierr,2,Exudate,6.990473026888987e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17546,2248,Carbonyl compounds,N/A,Carbonyl compounds,0.91,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Bad quality,21,33,2,6,0,0,-0.7142857142857144,80.65714285714286,3,N/A,uncharacterized,Night,NA,NA,1.3614704506202187e-6,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,1.0514174855014686e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17546,2248,Carbonyl compounds,N/A,Carbonyl compounds,0.91,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Bad quality,21,33,2,6,0,0,-0.7142857142857144,80.65714285714286,3,N/A,uncharacterized,Night,NA,NA,1.3614704506202187e-6,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,1.173962161071626e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17591,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,9,15,1,4,0,0,-0.44444444444444464,72.96666666666667,3,N/A,CHON,Night,NA,NA,NA,4.297000771633072e-4,NA,1,Porites lobata,labile,dorcierr,1,Exudate,4.4150744428379736e-4,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17591,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.96,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Good,9,15,1,4,0,0,-0.44444444444444464,72.96666666666667,3,N/A,CHON,Night,NA,NA,NA,4.297000771633072e-4,NA,1,Porites lobata,labile,dorcierr,2,Exudate,6.55021888407544e-4,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17657,80,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.87,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Bad quality,20,34,0,10,0,0,-0.7000000000000002,80.25,3,N/A,uncharacterized,Night,0,NA,NA,NA,NA,1,CCA,labile,dorcierr,1,Exudate,1.8855354025325318e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17657,80,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.87,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Bad quality,20,34,0,10,0,0,-0.7000000000000002,80.25,3,N/A,uncharacterized,Night,0,NA,NA,NA,NA,1,CCA,labile,dorcierr,2,Exudate,1.7702853950102762e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17823,573,Primary amines,N/A,Primary amines,0.96,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,2.2910072353687527e-6,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,2.232532938568533e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17823,573,Primary amines,N/A,Primary amines,0.96,CHEMONTID:0002450,5,CHEMONTID:0002449,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449;CHEMONTID:0002450,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,Primary amines,NA,NA,NA,Good,NA,NA,NA,NA,NA,NA,NA,NA,3,N/A,uncharacterized,Night,NA,NA,2.2910072353687527e-6,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,3.1851949568953325e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17906,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.98,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,26,45,1,15,0,0,-0.4615384615384617,73.45384615384616,3,N/A,uncharacterized,Night,NA,NA,8.979131330986264e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,1.1438079320603305e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
17906,-1,Carbonyl compounds,N/A,Carbonyl compounds,0.98,CHEMONTID:0001831,4,CHEMONTID:0000323,CHEMONTID:0000000;CHEMONTID:0004603;CHEMONTID:0000323;CHEMONTID:0001831,Organic compounds,Organic oxygen compounds,Organooxygen compounds,Carbonyl compounds,NA,NA,NA,NA,Low probability,26,45,1,15,0,0,-0.4615384615384617,73.45384615384616,3,N/A,uncharacterized,Night,NA,NA,8.979131330986264e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,1.81275845328351e-4,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18075,21,16-Hydroxyhexadecanoic acid,2,Carboxylic acid derivatives,0.86,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,21,39,1,6,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)",CHON,Night,NA,NA,6.423674958888294e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,7.770825912528111e-5,#3B9AB2,UGAGPNKCDRTDHP-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Long-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,"NA","NA","NA",5,Long-chain fatty acids
18075,21,16-Hydroxyhexadecanoic acid,2,Carboxylic acid derivatives,0.86,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,21,39,1,6,0,0,-1.1428571428571432,92.87142857142858,2,"InChI=1S/C16H32O3/c17-15-13-11-9-7-5-3-1-2-4-6-8-10-12-14-16(18)19/h17H,1-15H2,(H,18,19)",CHON,Night,NA,NA,6.423674958888294e-4,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,1.0643979865633937e-4,#3B9AB2,UGAGPNKCDRTDHP-UHFFFAOYSA-N,Organic compounds;Lipids and lipid-like molecules;Fatty Acyls;Fatty acids and conjugates;Long-chain fatty acids;NA;NA;NA,Organic compounds,Lipids and lipid-like molecules,Fatty Acyls,Fatty acids and conjugates,Long-chain fatty acids,"NA","NA","NA",5,Long-chain fatty acids
18782,2057,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.96,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,16,24,0,8,0,0,-0.5,74.55,3,N/A,CHO,Night,NA,NA,NA,2.219508371468007e-4,NA,1,Porites lobata,labile,dorcierr,1,Exudate,2.9545551663964258e-5,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
18782,2057,Carboxylic acid derivatives,N/A,Carboxylic acid derivatives,0.96,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,16,24,0,8,0,0,-0.5,74.55,3,N/A,CHO,Night,NA,NA,NA,2.219508371468007e-4,NA,1,Porites lobata,labile,dorcierr,2,Exudate,3.8865131666927295e-5,darkblue,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19553,857,CAY10487,2,Carboxylic acid derivatives,0.88,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,19,38,2,4,0,0,-1.2631578947368425,96.30000000000001,2,N/A,CHON,Night,NA,NA,0.0013781060733092348,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,6.86521012460281e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19553,857,CAY10487,2,Carboxylic acid derivatives,0.88,CHEMONTID:0001093,4,CHEMONTID:0000265,CHEMONTID:0000000;CHEMONTID:0000264;CHEMONTID:0000265;CHEMONTID:0001093,Organic compounds,Organic acids and derivatives,Carboxylic acids and derivatives,Carboxylic acid derivatives,NA,NA,NA,NA,Good,19,38,2,4,0,0,-1.2631578947368425,96.30000000000001,2,N/A,CHON,Night,NA,NA,0.0013781060733092348,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,8.505611012819192e-5,#3B9AB2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19556,4896,Spectral Match to Pinolenic acid from NIST14,2,Amines,0.99,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,16,35,1,3,0,0,-1.625,106.6125,2,N/A,uncharacterized,Night,NA,NA,0.008073985947409115,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,9.895397029258053e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19556,4896,Spectral Match to Pinolenic acid from NIST14,2,Amines,0.99,CHEMONTID:0002449,4,CHEMONTID:0000278,CHEMONTID:0000000;CHEMONTID:0004707;CHEMONTID:0000278;CHEMONTID:0002449,Organic compounds,Organic nitrogen compounds,Organonitrogen compounds,Amines,NA,NA,NA,NA,Bad quality,16,35,1,3,0,0,-1.625,106.6125,2,N/A,uncharacterized,Night,NA,NA,0.008073985947409115,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,8.885447092520108e-6,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19610,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,28,35,1,0,0,0,-1.1428571428571432,92.87142857142858,3,N/A,uncharacterized,Night,NA,NA,0.0026884442679829443,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,1,Exudate,3.522783201632824e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
19610,-1,NA,N/A,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Bad quality,28,35,1,0,0,0,-1.1428571428571432,92.87142857142858,3,N/A,uncharacterized,Night,NA,NA,0.0026884442679829443,NA,NA,1,Pocillopora verrucosa,labile,dorcierr,2,Exudate,6.790633299788634e-5,#F21A00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
